,user,id,created_at,text
0,LumoidIt,867893252363563008,2017-05-26 00:00:50,How to shoot and edit pro interior designer shots with @Lightroom https://goo.gl/JbiRHj  #lightroom #interiordesign #photographypic.twitter.com/i5CrsUDBf8
1,caballemarimon,867895004060016640,2017-05-26 00:07:48,"Fotografia de produtos.

_

#caballe #caballefotografia #aiirstudio #estudio #lightroom… https://www.instagram.com/p/BUiO0NDhZTE/ "
2,AnthonyMorganti,867895851125018628,2017-05-26 00:11:10,Lightroom Quick Tips - Episode 109: Vignette Tip - #Photography #Lightroom #Photoshophttp://tinyurl.com/y8tyqzuf 
3,carlosgil12ve,867901472356405248,2017-05-26 00:33:30,La tranqulidad de los campos Venezolanos #Bailadores #Mérida #Venezuela #NokiaN8-00 #Nokian8 #Lightroom... http://EyeEm.com/p/106277752 
4,morgenrot2010,867901726359265281,2017-05-26 00:34:31,現像ソフト活用術：RAW現像ソフト「Adobe Lightroom」で表現するHDR・覆い焼き・焼き込み効果 http://nature-photoartist.com/post-957/  #Lightroom #RAW現像
5,FreeLrPresets,867902160482312198,2017-05-26 00:36:14,Thanks for the follow Outsiderzone Art Mag! Download our #Free #Lightroom #Presets here:http://bit.ly/1gzWE3A 
6,carlosgil12ve,867902514309550084,2017-05-26 00:37:38,Paseo por los caminos de #Mérida #Venezuela #NokiaN8-00 #Nokian8 #Lightroom #Road #Scenics #Mountain...http://EyeEm.com/p/106277871 
7,lrpresetshoppe,867903625523343360,2017-05-26 00:42:03,The Ultimate Editing Tool For Pro Photogs! -> http://bit.ly/1VX70es  #lightroom #wedding #photographypic.twitter.com/0IuUexJGwO
8,RayToThehan,867903762597269504,2017-05-26 00:42:36,"I just downloaded the 5 FREE ""VAN"" Presets for Adobe #Lightroom by @stevenvan_ http://youtu.be/yyFpVM9-XE4  http://slfy.co/p/SKD1  via @Sellfy"
9,skinnyghost,867904860573794304,2017-05-26 00:46:58,[LIVE] chill photo editing time || #lightroom #photography @http://twitch.tv/adamkoebel 
10,jc_abe,867905295451906049,2017-05-26 00:48:41,Binge. // #vscoph #vscocam #snapseed #lightroom #projectpie #pizza #pasta #foodgasm #foodtrip… https://www.instagram.com/p/BUiTftnAx8G/ 
11,PavaoPhotos,867907253994749952,2017-05-26 00:56:28,"Quick edit in #lightroom #mobile from my shoot this morning.  The lighting really wasn't great, but I told myself … http://ift.tt/2s0Zswq pic.twitter.com/Um2xBg1uRg"
12,mashableng,867910860123119616,2017-05-26 01:10:48,Archive: #Adobe to Restore the #Old #Lightroom #Import #Dialoghttp://rviv.ly/YSmpw 
13,AnthonyMorganti,867910945183588352,2017-05-26 01:11:08,Understanding Exposure - Part 2: Shutter Speed - #Photography #Lightroom #Photoshophttp://tinyurl.com/zonjes5 
14,serge_labbe,867911606180753408,2017-05-26 01:13:46,Rue Roberval : #Québec #Image #Canon #Flickr #Photo #Photography #Picture #Lightroom #PhotoDeRuepic.twitter.com/JvZtK3r2sc
15,morgenrot2010,867916872859000832,2017-05-26 01:34:42,【Lightroom】は太陽の“光芒”の美しい再現に適した現像ソフトだ！ http://nature-photoartist.com/post-1661/  #Lightroom #RAW現像
16,Followmeaway_,867920037742555136,2017-05-26 01:47:16,"Our #Lightroom presets are  for #editing your #travelphotography, #portraitphotography, #landscapephotography etchttp://www.followmeaway.com/lightroom-presets-store/ …"
17,Chwuik,867924675627581440,2017-05-26 02:05:42,"Takes so much time, to choose between similar images! Ahhhrrr! . 
#photography #lightroom #adobe #streetphotograph… http://ift.tt/2qpFwlk pic.twitter.com/Q8dsSFEl7F"
18,GloriaAimee,867924814173962240,2017-05-26 02:06:15,"STOP 

#sanfrancisco #neighborhood #landscape #lines #doublelane #canon #canon6d #Lightroom… https://www.instagram.com/p/BUicXyfDV4M/ "
19,AnthonyMorganti,867926015577907201,2017-05-26 02:11:02,What To Bring For Vacation Picture Taking - #Photography #Lightroom #Photoshophttp://tinyurl.com/hac59a4 
20,tedfletcher,867930118362193921,2017-05-26 02:27:20,An adobe #lightroom edit of the Pelicans from today in @cityofpismo @VisitSLOC visitcalifornia… https://www.instagram.com/p/BUieyAhltYJ/ 
21,morgenrot2010,867931962043912192,2017-05-26 02:34:39,現像ソフト【Lightroom】の「仮想コピー」は複数の現像バリエーション作成に便利！ http://nature-photoartist.com/post-1348/  #Lightroom #RAW現像
22,koikeyapuremiam,867932701633896448,2017-05-26 02:37:36,"Lightroomの無償プラグインとかイントールしたんだけど、どうやってLightroom内に追加するか、プリセットに入れるか教えてー(｡º̩̩́⌓º̩̩̀).゜

#質問 #Lightroom"
23,BienCarlo,867934840506785793,2017-05-26 02:46:06,"Life's a beach. Enjoy the waves. (1/2)
.
.
.
.
.
.
#landscapephotography #landscape #lightroom… https://www.instagram.com/p/BUig7aPFoI9/ "
24,BienCarlo,867936124815130625,2017-05-26 02:51:12,"Life's a beach. Enjoy the waves. (1/2)
.
.
.
.
.
.
#landscapephotography #landscape #lightroom… https://www.instagram.com/p/BUihgzMlNCT/ "
25,BienCarlo,867937467713941504,2017-05-26 02:56:32,"Life's a beach. Enjoy the waves. (2/2)
.
.
.
.
.
.
#landscapephotography #landscape #lightroom… https://www.instagram.com/p/BUiiH3ll9gC/ "
26,J_jaochewan,867940455408836609,2017-05-26 03:08:24,CAFE  #roiet #thailand #iphone #iphone6s #pixlr #picsart #lightroom #journey #home #window… https://www.instagram.com/p/BUijddyByVr/ 
27,UGKSHOP,867941045593661440,2017-05-26 03:10:45,"I just downloaded the 5 FREE ""VAN"" Presets for Adobe #Lightroom by @stevenvan_ http://youtu.be/yyFpVM9-XE4  http://slfy.co/p/SKD1  vía @Sellfy"
28,OfficialHartomi,867941067978448896,2017-05-26 03:10:50,"I just downloaded the 5 FREE ""VAN"" Presets for Adobe #Lightroom by @stevenvan_ http://youtu.be/yyFpVM9-XE4  http://slfy.co/p/SKD1  via @Sellfy"
29,AnthonyMorganti,867941405443928065,2017-05-26 03:12:11,Lightroom Quick Tips - Episode 89: Cropping Tip - #Photography #Lightroom #Photoshophttp://tinyurl.com/hzgacfn 
30,LuborP,867944549364125696,2017-05-26 03:24:40,"Lightroom by @Adobe is one of the most amazing, powerful, and useful apps for iPhone.

That's all.

#lightroom #photographypic.twitter.com/BDtlThtLFf"
31,PhotoWorkout,867946954617233409,2017-05-26 03:34:14,"We found this super pack of premium presets for just $29  >> http://phowo.co/2pg77Wi  

#Lightroom #Presets #Photographypic.twitter.com/0PqYAL4fWR"
32,KennedyRMenezes,867947228341587968,2017-05-26 03:35:19,"LIGHT
.
@ndoreto
.
#photo #photography #shotzdelight #lightroom #canon #fatalframe #omelhorclick… https://www.instagram.com/p/BUimkCSB4KN/ "
33,mattdance,867947969294737409,2017-05-26 03:38:16,Any hints on how to organize a decade worth of photos in #lightroom? #photography #nature #landscape
34,chikuchiku1919,867952338350227456,2017-05-26 03:55:37,"・
Mille-feuille de couleurs de l'arc-en-ciel
・
・
・
・
・
・
・
・
・
・
#japan #tokyo
#potd #lightroom… https://www.instagram.com/p/BUio40PDwJW/ "
35,HerrGoerke,867955026144051200,2017-05-26 04:06:18,Dank innerer Uhr bekommtvmsn an freien Tagen richtig viel getan #daspositivesehen #lightroom
36,AnthonyMorganti,867956404832804864,2017-05-26 04:11:47,Lightroom Quick Tips - Episode 2 - #Photography #Lightroom #Photoshophttp://tinyurl.com/jt9n2vz 
